chunk_id,document,institution,chunk_text,amoore_score_auto,amoore_sim_preemption_auto,amoore_sim_norms_auto
505,original_proposal_commission.pdf,European Commission,Article 59 Meetings of the Management Board 1. The Chairperson shall convene the meetings of the Man...,-0.07517445,0.13200586,0.21517505
506,original_proposal_commission.pdf,European Commission,"The Executive Director shall take part in the deliberations, without the right to vote. EN EN 86 3. ...",-0.10888701,0.14785643,0.26785678
507,original_proposal_commission.pdf,European Commission,"The Management Board shall hold at least two ordinary meetings a year. In addition, it shall meet on...",-0.0624424,0.15427724,0.22384077
508,original_proposal_commission.pdf,European Commission,"In addition, it shall meet on the initiative of its Chairperson, at the request of the Commission, o...",-0.07148613,0.16088963,0.24035892
509,original_proposal_commission.pdf,European Commission,"The members of the Management Board and their alternates may, subject to its rules of procedure, be ...",-0.09661638,0.11118447,0.21744642
510,original_proposal_commission.pdf,European Commission,The EU Centre shall provide the secretariat for the Management Board. Article 60 Voting rules of the...,-0.10182508,0.09255594,0.20428151
511,original_proposal_commission.pdf,European Commission,"In the absence of a member, his/her alternate shall be entitled to exercise his/her right to vote. 3...",-0.08995061,0.08738659,0.1861437
512,original_proposal_commission.pdf,European Commission,3. The Executive Director shall not take part in the voting. 4. The Management Boards rules of proce...,-0.08044335,0.045457877,0.13342497
513,original_proposal_commission.pdf,European Commission,The Executive Director shall not take part in the voting. 4. The Management Boards rules of procedur...,-0.07119184,0.054816987,0.1328243
514,original_proposal_commission.pdf,European Commission,"4. The Management Boards rules of procedure shall establish more detailed voting arrangements, in pa...",-0.06444138,0.07357609,0.14444463
515,original_proposal_commission.pdf,European Commission,Part 2 Executive Board Article 61 Composition and appointment of the Executive Board 1. The Executiv...,-0.043780003,0.0896981,0.13827209
516,original_proposal_commission.pdf,European Commission,The Executive Director shall participate in meetings of the Executive Board without the right to vot...,-0.02688923,0.11636262,0.14685589
517,original_proposal_commission.pdf,European Commission,The Executive Board shall adopt all the decisions of the EU Centre with the exception of the decisio...,0.12175185,0.25879687,0.12918454
518,original_proposal_commission.pdf,European Commission,"EN EN 87 2. In addition, the Executive Board shall have the following tasks (a) adopt, by 30 Novembe...",0.09010913,0.29466742,0.199851
519,original_proposal_commission.pdf,European Commission,"In addition, the Executive Board shall have the following tasks (a) adopt, by 30 November of each ye...",0.076644555,0.2697582,0.1893156
520,original_proposal_commission.pdf,European Commission,The Executive Director shall be authorised to sub-delegate those powers. 4. In exceptional circumsta...,-0.12989911,0.18692502,0.3301955
521,original_proposal_commission.pdf,European Commission,"4. In exceptional circumstances, the Executive Board may by way of a decision temporarily suspend th...",-0.13312039,0.17925207,0.3259429
522,original_proposal_commission.pdf,European Commission,"In exceptional circumstances, the Executive Board may by way of a decision temporarily suspend the d...",-0.13364331,0.18757235,0.33492136
523,original_proposal_commission.pdf,European Commission,"Where necessary because of urgency, the Executive Board may take certain provisional decisions on be...",-0.18426794,0.15540999,0.35746428
524,original_proposal_commission.pdf,European Commission,The representatives of the Commission shall have a right to vote whenever matters pertaining to Arti...,-0.13925742,0.12556298,0.2783495
525,original_proposal_commission.pdf,European Commission,"The Executive Boards rules of procedure shall establish more detailed voting arrangements, in partic...",-0.044255458,0.16892064,0.21886456
526,original_proposal_commission.pdf,European Commission,EN EN 89 2. The Executive Director shall report to the European Parliament on the performance of his...,0.032717578,0.21125233,0.17794804
527,original_proposal_commission.pdf,European Commission,The Executive Director shall report to the European Parliament on the performance of his/her duties ...,0.02483968,0.21184361,0.18711245
528,original_proposal_commission.pdf,European Commission,The Council may invite the Executive Director to report on the performance of his/her duties. 3. The...,0.05496924,0.25595132,0.1989308
529,original_proposal_commission.pdf,European Commission,The Executive Director shall be the legal representative of the EU Centre. 4. The Executive Director...,0.034834113,0.2851694,0.25035927
530,original_proposal_commission.pdf,European Commission,4. The Executive Director shall be responsible for the implementation of the tasks assigned to the E...,0.03389869,0.3078555,0.2743068
531,original_proposal_commission.pdf,European Commission,"5. Where exceptional circumstances so require, the Executive Director may decide to locate one or mo...",-0.06822017,0.1035606,0.17886114
532,original_proposal_commission.pdf,European Commission,"Before deciding to establish a local office, the Executive Director shall obtain the prior consent o...",-0.06353225,0.09655503,0.16668233
533,original_proposal_commission.pdf,European Commission,The decision shall be based on an appropriate cost-benefit analysis that demonstrates in particular ...,-0.0666165,0.083441146,0.1567812
534,original_proposal_commission.pdf,European Commission,The Executive Director shall be engaged as a temporary agent of the EU Centre under Article 2(a) of ...,-0.06958966,0.067139775,0.14353749
535,original_proposal_commission.pdf,European Commission,"For the purpose of concluding the contract with the Executive Director, the EU Centre shall be repre...",-0.05316723,0.091630414,0.1504333
536,original_proposal_commission.pdf,European Commission,An Executive Director whose term of office has been extended may not participate in another selectio...,-0.027716447,0.17990366,0.21198049
537,original_proposal_commission.pdf,European Commission,7. The Executive Director may be dismissed only upon a decision of the Executive Board acting on a p...,-0.012298709,0.19478582,0.210257
538,original_proposal_commission.pdf,European Commission,"The Executive Board shall take decisions on appointment, extension of the term of office or dismissa...",-0.042885523,0.19392268,0.242646
539,original_proposal_commission.pdf,European Commission,The Technology Committee shall consist of technical experts appointed by the Management Board in vie...,-0.057909243,0.18173686,0.24666645
